순위,ISBN,상품번호,상품명,판매가,YES포인트,저자,출판사,설명,출고예상일,관리분류
1,9788971848173,3442116,"그건, 사랑이었네","10,800원",600원,한비야,푸른숲,"조용한 집으로 돌아와 당신에게 들려주는 한비야, 그녀가 꿈꾸는 세상 세계의 오지를 누비며 도전 의식을 불태우거나 긴급구호 현장에서 불을 끄는 소방관 같은 활동가의 모습을 보여주었던 한비야. 그녀가 이번에는 자신만의 공간인 집으로 독자들을 초대하여 따뜻한 차 한 잔을 나누면서 서로의 고민을 이야기하고 현장에서의 자신을 돌아본다. 한비야의 맨 얼굴과 마주할 수 있는 흔치 않았던 초대이다.",1,국내도서-에세이
2,9788952755988,3472567,아이의 사생활,"15,120원",840원,EBS 아이의 사생활 제작팀,지식채널,"내 아이의 과거, 현재, 미래를 잇는 이해와 감동 보고서 2008년 2월 EBS에서 방송되어 센세이션을 불러일으킨 다큐멘터리 '아이의 사생활'을 책으로 엮었다. '아이의 사생활'은 어른들이 막연히 생각해오던 우리 아이들의 성격과 지능, 남녀의 차이 등을 과학적으로 증명하고 인간 내면에 대한 탐구와 이해를 바탕으로 한 자녀양육 해법을 제시함으로써, 과학다큐는 딱딱하다는 선입견을 깨고 시청자와 언론의 찬사를 받았다.",1,국내도서-가정 살림
3,9788936433703,3428863,도가니,"10,800원",600원,공지영,창비,"작가 공지영, 거짓과 맞서 희망을 쓰다! “진실을 결코 개들에게 던져줄 순 없습니다” 작가가 이 소설을 처음 구상하게 된 것은 어떤 신문기사 한 줄 때문이었다고 한다. 그것은 마지막 선고공판이 있던 날의 법정 풍경을 그린 젊은 인턴기자의 스케치기사였다. 그 마지막 구절은 아마도 ""집행유예로 석방되는 그들의 가벼운 형량이 수화로 통역되는 순간 법정은 청각장애인들이 내는 알 수 없는 울부짖음으로 가득 찼다""였던 것 같다.",3,국내도서-소설/시/희곡
4,9788925533612,3495577,창조 바이러스 H2C,"11,700원",650원,이승한,랜덤하우스코리아,"H2C, How to Create? 꼴찌 기업에서 선두기업으로, 한국 유통산업의 역사를 새로 쓰게 한 홈플러스. 이 책은 비즈니스와 인생에서 승리하는 창조성의 비밀을 수록한 책으로 창조 바이러스의 6가지 모습에 관한 내용을 다룬다. 창의의 씨앗 뿌리기, 스스로 불태우기, 보이지 않는 저 너머 보기, 상자 밖에서 상상하기, 거침없이 바꾸기, 끝까지 포기하지 않기 와 같은 여섯가지의 원칙으로 홈플러스의 성공과 저자 이승한 홈플러스 회장의 비즈니스와 인생을 조명하고 있다.",2,국내도서-경제 경영
5,9788936433673,3105115,엄마를 부탁해,"11,700원",650원,신경숙,창비,"섬세하고 깊은 성찰, 따뜻한 시선의 작가 신경숙이 절정의 기량으로 풀어낸 엄마 이야기, 엄마를 통해서 생각하는 가족 이야기, 가장 큰 사랑 이야기. 세상 모든 사람은 엄마의 자식, 우리 모두에겐 나만의 엄마가 있다. 때로 좋기도 밉기도 고맙기도 원망스럽기도 한, 그러나 굳건한 땅처럼 분명하고 단단한 엄마. 어느날, 그 엄마를 잃어버린다. 나이 들고 몸도 성치 않은 엄마를. 서울 사는 자식들 편하라고 아버지 생신을 치르러 시골집에서 올라오던 길, 지하철 서울역에서 아버지 손을 놓친 찰나, 엄마는 꿈처럼 사라진다.",1,국내도서-소설/시/희곡
6,9788954608640,3489078,1Q84 1,"13,320원",740원,무라카미 하루키/양윤옥,문학동네,"당신의 하늘에는 몇 개의 달이 떠 있습니까? 그곳에 사랑이 있다면, 그것이야말로 완벽한 사랑일지 모른다…… 일본 출간 한 달 만에 220만 부 돌파! 전세계 독자가 손꼽아 기다려온 무라카미 하루키의 5년 만의 신작 장편소설! 『세계의 끝과 하드보일드 원더랜드』로 시작하여 『노르웨이의 숲』으로 마무리되는 무라카미 하루키 문학의 집대성! “지금 이 세상에 존재하는 내가 과연 진정한 나일까?” 꽉 막힌 고속도로의 비상계단을 내려오면서 다른 세계로 접어든 여자 아오마메.",1,국내도서-소설/시/희곡
7,9788901093154,3361501,넛지,"13,950원",770원,리처드 H. 탈러/캐스 R. 선스타인/안진환/최정규,리더스북,"어떠한 금지나 인센티브 없이도, 인간 행동에 대한 적절한 이해를 바탕으로 원하는 결과를 얻어내는 힘이자 똑똑한 선택을 유도하는 부드러운 힘, 넛지(nudge)에 관한 이야기를 전하고 있는 책이다. 이 책은 선택 설계자가 사람들에게 어떤 선택을 금지하거나 그들의 경제적 인센티브를 훼손하지 않고도, 예상 가능한 방향으로 그들의 행동을 변화시키는 넛지라는 개념을 살펴보고 이와 관련된 구체적 사례를 제시하고 있다.",3,국내도서-경제 경영
8,9788934933151,3237211,아웃라이어,"11,700원",650원,말콤 글래드웰/노정태,김영사,"“타고난 지능, 탁월한 재능, 끊임없는 열정과 노력이 정말 성공을 보장하는가? 그동안 우리가 알고 있던 성공의 비결은 모두 틀렸다!” 빌 게이츠는 타고난 컴퓨터 천재인가? 모차르트는 위대한 클래식 신동인가? 빛나는 성공을 거둔 사람들에게는 정말 평범한 사람이 감히 근접할 수 없는 재능과 지능, 아니면 그 무언가가 있는 것인가? 『아웃라이어』는 보통 사람의 범위를 넘어서는 비범한 사람, 즉 천재들에 관한 이야기다.",3,국내도서-자기계발
9,9788992647670,3414409,나는 아내와의 결혼을 후회한다,"11,700원",650원,김정운,쌤앤파커스,"아내와의 결혼을 후회한다니? 일견 부부관계에 대한 책 혹은 무모한 남자들의 로망에 대한 책으로 비춰질 수도 있다. 이 책은 '재미는 창조다'라는 키워드로 SERI CEO, 월간조선, 신동아 등에 절찬리에 연재되었던 김정운 교수의 칼럼을 새롭게 재구성한 책이다.",3,국내도서-인문
10,9788974562700,1459990,미실,"8,550원",480원,김별아,문이당,"'화랑세기'에 기록된 신비의 여인, 미실을 천오백 년의 시공을 뛰어넘어 현대에 되살린 소설. 타고난 미색으로 신라왕실의 권력을 장악해 간 미실의 일대기를 통해 현대와 같은 성모럴이 확립되기 전의 여성성에 대해 말하고 있다. 본능에 충실하면서도 요녀로 전락하지 않은 자유로운 혼의 여인과 그런 여인이 가능했던 신라를 그린 작품으로, 제1회 세계문학상 당선작이다.",3,국내도서-소설/시/희곡
11,9788915068803,3417984,붙여도 붙여도 창의력 스티커 왕,"8,820원",490원,편집부 저,삼성출판사,"'붙여도 붙여도 스티커왕' 시리즈의 창의력편입니다. 기존 스티커 장수에 200장을 늘려 총 600장의 스티커를 넣었어요. 엄마와 아이 모두 양적으로나 질적으로 충분히 만족할 만한 스티커북입니다. 멋쟁이 공작 아가씨를 예쁘게 단장시키는 코디네이터도 되었다가, 밤하늘에 펑펑 터지는 불꽃을 멋지게 꾸며 보는 요술쟁이도 되어 보세요. 스티커 놀이는 아이가 자유로운 표현을 하며 무한한 창의력을 키울 수 있게 해주는 동시에 집중력, 눈과 손의 협응력 등을 길러준답니다.",3,국내도서-유아
12,9788946417489,3385113,살아온 기적 살아갈 기적,"9,900원",550원,장영희/정일,샘터,"당신이 지금 힘겹게 살고 있는 하루하루가 바로 내일을 살아갈 기적이 된다! 얼마 전 세상을 떠난 장영희 교수의 유고 산문집. 암투병 중에 완성한 원고이지만, 밝고 따뜻하고 활기에 넘치는 그녀의 평소 모습이 그대로 녹아 있다. 당신이 지금 힘겹게 살고 있는 하루하루가 바로 내일을 살아갈 기적이 된다는 희망. 그녀가 생의 마지막까지 말하려 한 것은, 바로 희망의 힘이다. 『내 생애 단 한번』 출간 이후, 지난 9년 동안 장영희 교수에게는 많은 일들이 있었다.",3,국내도서-에세이
13,9788932908830,3423931,신 6,"8,820원",490원,베르나르 베르베르/임호경,열린책들,"베르베르식 우주의 완성, 그의 생애 최고의 대작! 집필 기간 9년에 달하는 베르베르 생애 최고의 대작, 『신』. 가히 '베르베르식 우주의 완성'이라 말할 수 있을 만큼, 그가 천착해 온 모든 주제가 집결되어 있다. 삶과 죽음 너머, 영혼의 존재. 우리가 알지 못하는 세계를 향한 놀라운 상상력! 베르베르가 작품 활동 초기부터 끊임없이 천착해 온 '영혼의 진화'라는 주제가 마침내 그 여정에 마침표를 찍는다. 베르베르는 『신』이 '이 우주의 어딘가에 지구의 역사를 처음부터 죽 지켜본 증인들이 숨어 있다고 상상하는 ...",3,국내도서-소설/시/희곡
14,9788932908823,3423929,신 5,"8,820원",490원,베르나르 베르베르/임호경,열린책들,"베르베르식 우주의 완성, 그의 생애 최고의 대작! 집필 기간 9년에 달하는 베르베르 생애 최고의 대작, 『신』. 가히 '베르베르식 우주의 완성'이라 말할 수 있을 만큼, 그가 천착해 온 모든 주제가 집결되어 있다. 삶과 죽음 너머, 영혼의 존재. 우리가 알지 못하는 세계를 향한 놀라운 상상력! 베르베르가 작품 활동 초기부터 끊임없이 천착해 온 '영혼의 진화'라는 주제가 마침내 그 여정에 마침표를 찍는다.",3,국내도서-소설/시/희곡
15,9788971844427,1780701,지도 밖으로 행군하라,"10,800원",600원,한비야,푸른숲,"'바람(wind)의 딸'로 한껏 주가를 올리던 한비야가 어느 날 긴급구호 팀장이라는 생소한 직함을 들고 다시 세상 속으로 뛰어들었다. 그리고 ‘재미있는 세계 여행이나 계속하지 왜 힘든 긴급구호를 하느냐’는 물음들을 뒤로 한 채 5년이 흘렀다. 그동안 그녀 특유의 따뜻함과 적극적인 삶의 태도는, 세상은 더 이상 먹고 먹히는 정글의 법칙만으로 돌아가지 않는다는 사실을 깨닫게 해주었다. 그리고 이제 자신의 가슴을 뛰게 하고 피를 끓게 만드는 일을 하는 것이 얼마나 마음 뻐근한 일인지 온몸으로 보여준다. 이 책 《지도 밖으...",1,국내도서-에세이
16,9788988537015,3392975,천년의 금서,"12,420원",690원,김진명,새움,이것은 위험한 책이다. 작가 김진명이 파헤친 대韓민국의 비밀! 봉인된 『천년의 금서』를 펼쳐라! 우리 시대 최고의 작가인 김진명이 오랜 침묵 끝에 또다시 대한민국을 강타할 대작을 가지고 왔다. 대한민국 역사의 비밀이 이 한 권의 금서 속에서 펼쳐진다. 『천년의 금서』는 고대사 문제를 새롭게 조명한 또 하나의 문제작이다. 핵융합 발전의 획기적인 발전을 주도했던 ETER의 물리학자 이정서는 대통령의 초청으로 프랑스에서 귀국한다.,1,국내도서-소설/시/희곡
17,9788947527088,3428758,독한 것들의 진짜 다이어트,"17,820원",990원,셀러오,한국경제신문사(한경비피),"Daum 국내 최대 다이어트 커뮤니티 ‘성공 다이어트/비만과의 전쟁’ 회원 72만 명이 10년간 몰래 공유한 Diet Top Secret의 공개! 다이어트 성공으로 새 인생 찾은 성공자들의 before & after 사진을 보면서 확실하게 자극 받고, 성별, 비만도별, 직업별 다이어트 성공 비법도 만나볼 수 있다. 이 책은 백만 명 이상이 경험하고 확실한 효과를 본 셀러오 노하우의 결정판으로 매년 지겹게 반복되는 살 빼기와 요요현상의 사이클을 끊어 평생 건강하고 날씬해질 수 있는 방법을 담았다. 다이어트는 제대로 해야 한다.",3,국내도서-건강 취미
18,9788954608480,3446336,승자는 혼자다 1,"10,800원",600원,파울로 코엘료/임호경,문학동네,"꿈을 이루기 위해 당신은 어디까지 갈 수 있습니까? 『연금술사』의 작가, 마법의 이야기꾼 파울로 코엘료의 2009년 신작! 『연금술사』의 작가, 마법의 이야기꾼 코엘료의 장편소설. 『승자는 혼자다』는 칸영화제를 배경으로 24시간 동안 펼쳐지는 숨 가쁜 이야기로, ‘명성’의 정상에 서 있는 사람들, 일명 ‘슈퍼클래스’와 그 자리에 오르기 위해 발버둥치는 사람들의 이야기다. 44개국 38개 언어 출간된 이 책은 브라질, 미국, 영국, 프랑스, 이탈리아, 스페인, 그리스, 불가리아 출간 즉시 베스트셀러에 올랐다.",2,국내도서-소설/시/희곡
19,9788963700250,3446499,외우지 않고 통으로 이해하는 통세계사 1,"13,500원",750원,김상훈,다산에듀,현재 기자로 일하고 있는 저자의 아들은 소문난 독서광이다. 모든 분야의 책을 두루 섭렵하는 아들은 저자와 책에 관한 대화 나누기를 좋아한다. 그러던 어느 날 아들이 저자에게 한 “고려가 세워졌을 때 외국에는 어떤 나라가 세워졌어?”라는 질문에 당황해 진땀을 뺐던 경험이 저자가 이 책을 기획하게 되었던 직접적인 동기이다. 왜 그 질문에 답하지 못했나를 고민하던 저자는 자신의 학창시절을 떠올렸다.,3,국내도서-청소년
20,9788901098227,3481278,시원스쿨 기초 영어법,"11,700원",650원,이시원,엘도라도,"십 년을 공부해도 영어로 말하지 못하는 데는 이유가 있다! 오픈 3년 만에 연간 수강료 30억을 기록한 시원스쿨 영어, 10만 회원이 열광한 시원 강사의 말트기 비법을 고스란히 담은 책이다. 저자는 십 년을 공부해도 영어로 말하지 못하는 데는 이유가 있다고 말하는데, 그 ! 첫째는 영단어를 모르기 때문이고, 둘째는 영단어는 아는데 연결을 시키지 못하기 때문이고, 셋째는 영단어도 알고 단어를 연결시킬 줄도 아는데 입에서 바로 튀어나오지 않기 때문이라고 한다.",3,국내도서-국어 외국어 사전
21,9788901078588,2837275,서른살이 심리학에게 묻다,"10,800원",600원,김혜남,갤리온,"『서른 살이 심리학에게 묻다』는 심리학이 서른 살의 삶과 일, 사랑, 인간관계에 대해 들려주고 싶은 이야기들을 담고 있는 책이다. 저자는 ‘내 인생, 도대체 뭐가 문제인 걸까? 진정 내가 원하는 것은 무엇일까? 내게도 다시 사랑이 올까?’ 등을 고민하며 방황하는 서른 살을 위해 35개의 테마로 나누어 삶이 외롭고 우울한 진짜 이유들을 분석한다. 그리고 왜 서른 살은 마음먹은 만큼 성공할 수 있는지, 왜 더 뜨겁고 간절하게 사랑할 수 있는지, 왜 마음껏 행복해질 수 있는지를 밝히고 있다.",1,국내도서-인문
