순위,ISBN,상품번호,상품명,판매가,YES포인트,저자,출판사,설명,출고예상일,관리분류
1,9788995501443,1403766,꾸뻬 씨의 행복 여행,"12,150원",670원,프랑수아 를로르,오래된미래,"마음의 병을 앓고 있는 사람들을 치료하던 정신과 의사가 행복의 참된 의미를 찾아 여행을 떠난다는 소설이다. 이 소설의 주인공처럼 저자는 정신과 의사이다. 늘 불안한 심리 상태로 살아가는 사람들을 지켜보면서 어떤 심리학적 설명보다 한 편의 이야기가 더 사람의 마음을 움직일 수 있다고 생각했고, 자신의 환자들을 진료하며 얻은 경험과 생각들을 바탕으로 소설을 썼다. 현재 12개국의 언어로 번역되어 현대인의 복잡한 심리의 핵심을 짚어내면서 누구나 공감할 수 있는 이야기로 사람들의 마음을 움직이고 있다....",1,국내도서-소설/시/희곡
2,9788965132288,8491738,어떻게 살 것인가,"13,500원",750원,유시민,생각의길,"대중적 글쓰기로 많은 독자들의 사랑을 받았던 유시민이 스스로 가장 자기답다고 생각하는 모습으로 돌아왔다. 정치인 유시민에 가려져 있었던 자연인 유시민, 지식인 유시민의 사람과 자연, 사회와 역사에 대한 생각을 온전하게 보여준다. 이 책을 쓰는 작업은 그에게 자신의 미래를 새롭게 고민하고 설계하는 과정이었으며, 그는 책의 결론에 부합하는 결정을 내렸다. 자기다운 삶, 자신이 원하는 인생을 살기로 한 것이다.",1,국내도서-인문
3,9788965700609,6190758,"멈추면, 비로소 보이는 것들","12,600원",700원,혜민/이영철,쌤앤파커스,"사람들에게 치여 상처받고 눈물 날 때, 그토록 원했던 일이 이루어지지 않았을 때, 사랑하던 이가 떠나갈 때… 우리는 끊임없이 좌절의 순간을 맞으며 매일을 살아간다. 하지만 경쟁이 미덕이고, 일등만이 기억되는 이 사회에서 나의 ‘힘듦’을 내보이기란 쉬운 일이 아니다. 남들이 그러는 것처럼 세상 탓을 조금 하다가, ‘녹록치 않은 세상 살이, 나만 힘든게 아니지’ 라고 스스로를 다독이고 분주한 일상으로 돌아와 또 다시 ‘열심히’ 살고 있지는 않은지. 하지만 『멈추면, 비로소 보이는 것들』이 있다. 하버드 재학 중 출가하여 한국인 승려 최초로 미국 대학교수가 된 혜민 스님은, 이 바쁜 세상에서 잠시 멈추고 나를 사랑하는 시간을 가질 것을 권한다. 관계에 대해, 사랑에 대해, 마음과 인생에 대해, 머리로는 알지만 마음으론 잘 안 되는 문제들을 차근차근 해결해 나갈 수 있도록 돕는 그의 조언은 마음을 튼튼하게 하는 한 첩의 보약과도 같다.",3,국내도서-에세이
4,9788995932582,3087151,적을 만들지 않는 대화법,"10,800원",600원,샘 혼/이상원,갈매나무,샘 혼은 “16년 전에 쓴 책 《적을 만들지 않는 대화법Tongue Fu!》이 한국에서 베스트셀러에 올랐다기에 놀랐다”면서 “한국처럼 빠르게 발전하는 사회일수록 ‘텅후Tongue Fu’로 방어해야 할 일이 많기 때문이 아니겠나”라고 말했다. “사회가 빠르게 발전할수록 대인 관계 스트레스는 커지게 마련입니다. 한국은 특히 인터넷이 매우 발달했고 거의 모든 사람이 스마트폰을 쓰잖아요. 그것은 곧 더 많은 사람과 더 많은 커뮤니케이션을 하는 사회라는 뜻이죠. 자연히 사람과 소통하며 스트레스 또한 늘어날 수밖에 없어요. 옛날 같으면 그냥 고개를 돌려버리면 그만이었을 문제가 이제는 컴퓨터를 켜거나 스마트폰만 열어도 재발하고 있는 것이죠.” -조선일보 Weekly BIZ 샘 혼 인터뷰 중에서 커뮤니케이션 분야의 스테디셀러 《적을 만들지 않는 대화법》이 2015년 좀 더 새로운 모습으로 독자를 찾아왔다.,4,국내도서-자기계발
5,9788960652859,8097839,그래도 사랑하라,"12,600원",700원,전대식 편,공감,"아름다운 죽음, 아름다운 마무리가 남긴 영원한 가르침 『그래도 사랑하라』 선종하기 전 김수환 추기경은 죽음을 준비하는 한 인간의 가장 아름다운 마무리가 무엇인지를 보여주었다. 추기경의 마지막 모습은 죽음을 통해 삶을 가르치는 메시지가 담겨 있다. 어떻게 죽을 것인가는 곧 어떻게 살 것인가와 다르지 않다는 것을 알게 한다. 『그래도 사랑하라』는 아직 김수환 추기경을 잊지 못하는 이들을 위해 엮어낸 사진에세이집이다. 평화방송, 평화신문 사진 기자로 20여 년 재직하며 올 3월, '김수환 추기경 선종 3주기 추모사진전시회'를 열었던 저자는, 전시회장을 찾는 수많은 이들의 뜨거운 마음을 담아 이번 사진에세이집을 펴냈다. 에세이집에 생생하게 살아있는 추기경의 메세지는 단순하다. 수많은 좌절과 고뇌, 상처가 따르는 험난한 세상 속에서, 외로운 존재로 남지 말고 '서로 사랑하라'는 것이다.",3,국내도서-에세이
6,9788965701200,8130753,김미경의 드림 온 Dream on,"6,750원",370원,김미경,쌤앤파커스,"“꿈은 어쩌다가 우리에게 ‘밀린 숙제’가 되었을까?” 1만 명의 드림워커를 위한 꿈 지원 프로젝트, [드림온]이 당신의 꿈을 응원한다! MBC ‘희망특강 파랑새’와 tvN ‘스타특강쇼’ 등에서 국민 강사의 저력을 유감없이 보여준 김미경 원장은 지난 3년간 ‘꿈’에 대해 집중적으로 연구했다. 수백 명의 사람들을 만나 인터뷰하고, 유명 CEO들과 각계각층의 ‘생각을 파는 사람들’, 패션, 광고, PR, 디자인, IT, 엔터테인먼트 등 다양한 분야에서 일가를 이룬 젊은 대가들을 만나 분석했다. 거기서 발견한 공통점이 있다. 그들은 결핍+실행력+역량+가치관이라는 4가지 재료를 활용해 꿈을 만들었다는 것이다. 그리고 무명시절, 테크닉을 연마하는 15년의 법칙, 돈이라는 스승, 부모 울리기, 꿈의 지분 등 7가지 법칙으로 꿈을 키워나갔다는 것이다. 김미경 원장은 그들을 ‘드림워커’라 부른다.",1,국내도서-자기계발
7,9788972756194,8157957,나미야 잡화점의 기적,"13,320원",740원,히가시노 게이고/양윤옥,현대문학,"지난 10년간 한국에서 가장 많이 팔린 소설이자 히가시노 게이고의 대표작. 30여 년째 비어 있는 폐가, ‘나미야 잡화점’에 숨어든 삼인조 좀도둑이 뜻밖에도 과거로부터 도착한 고민 상담 편지에 답장을 하면서 겪게 되는 기묘한 하룻밤의 이야기를 그린다. 작가는 시공간을 넘나드는 편지라는 설정을 단순한 판타지가 아닌 추리적인 향기와 깊이가 담긴 소재로 승화시킨다.",1,국내도서-소설/시/희곡
8,9788901150598,7950702,습관의 힘,"14,400원",800원,찰스 두히그/강주헌,갤리온,"하버드 MBA 출신 뉴욕타임스 심층보도 전문 기자가 자신의 나쁜 습관을 고치기 위해 발로 뛰어 밝혀 낸 스마트한 습관 사용법. 습관은 변화하면 좋고 안 해도 상관없는 것이 아니라 성공과 실패, 삶과 죽음의 열쇠를 쥐고 있는 요소라는 것, 그리고 습관을 원하는 대로 바꾸는 게 생각보다 훨씬 쉽다는 것을 알려준다.",1,국내도서-자기계발
9,9788985802086,8485980,100자의 행복,"9,000원",100원,이케다 다이사쿠,연합뉴스,"여성의 아름다움이란 외모에서만 오는 것이 아니다. 누가 보고 있지 않아도 열심히 한결같이 살아가는 삶, 자기만의 사명과 목표를 찾아 한 걸음 한 걸음 전진하는 삶이야말로 평생에 걸쳐 지속되는 아름다움이다. 따라서 진정으로 아름다움을 추구하고 싶다면 자신만의 개성을 찾아 발현하는 일에 모든 노력을 바쳐야 한다. 이러한 여성은 남을 부러워할 필요가 없으므로 하루하루가 행복의 연속이며 몸과 마음이 언제나 풍요롭고 건강하다. 어느 누구도 넘보지 못하는 자기만의 아름다움을 한껏 드높일 수 있다. 신념은 인격으로 빛나며 일시적으로는 패배한 것처럼 보일지라도 결국에는 성공하는 삶을 살아간다. 자기 분야에서 성공하고, 멋진 연애와 사랑을 꿈꾸고, 삶을 올곧게 살아가고 싶다면 남성에게 기댈 것이 아니라 자신 안에 잠자고 있는 가능성을 찾아내 부단히 연마해야 한다고 주장하는 책이다.",1,국내도서-자기계발
10,9788933830529,8430896,갈림길,"5,400원",300원,윌리엄 폴 영/이진,세계사,"1800만 독자를 감동시킨『오두막』 윌리엄 폴 영 신작 출간! 그곳에선, 모든 기쁨과 슬픔이 하나가 된다 전 세계 1800만 독자를 감동시킨 『오두막』의 작가 윌리엄 폴 영의 최신작 『갈림길』! 이 책은 작가의 소설에 대한 기대감을 반영하듯 미국에서 '초판 100만 부 제작, 출간 8주 만에 전량 소진'이라는 이례적인 기록을 남겼다. 『갈림길』은 우리 모두가 성공한 삶이라고 여기는 40대의 사업가 앤서니 스펜서의 이야기다. 냉철한 판단력으로 오직 성공으로 향하는 길만 선택해온 그는 어느 날 갑자기 혼수상태에 빠지고 그의 앞에는 갈림길이 나타난다. ‘죽음이란 흙에서 흙으로 돌아가는 것일 뿐’이라고 여기던 앤서니 스펜서가 겪는 갖가지 사건들이 마치 유쾌하고 가슴 뭉클한 영화의 한 장면들처럼 전개되고 자신의 내면세계를 다시 다지며 정화해 나가는 과정이 교차 서술된다.",1,국내도서-소설/시/희곡
11,9788954620666,8565080,달에게 들려주고 싶은 이야기,"12,150원",670원,신경숙,문학동네,"작가 신경숙이 들려주는 명랑하고 상큼한 유머, 환하게 웃다 코끝이 찡해지는 스물여섯 개의 보석 같은 이야기 그저 무엇에라도 탓을 하고 싶은 날이 있다. 모든 것이 비 탓이라고, 혹은 눈 탓이라고, 바람이 불어서라고, 봄빛이 너무 좋아서라고…핑계를 찾고 싶은 날. 그래서 누구라도 붙잡고 이야기 하고 싶은 날. 이런 날은, 가까운 이에겐 오히려 입 열고 싶지 않은, 그런 날이다. 그런 날, 가만히 내 이야기를 대신 말해줄 것 같은 작가 신경숙이 낮은 목소리로 풀어놓는 짧은 소설, 『달에게 들려주고 싶은 이야기』가 출간되었다. 이 이야기는 그러니까, 작가가 다른 어떤 지인도 아닌 우리에게 보내는 꼭 그 마음이다. 작가의 어느 한순간에 스며든 어떤 마음. 모르는 이의 뜬금없는 안부인사가 지친 일상을 잠시 보듬듯, 그렇게 우리를 쓰다듬는 손길. 시간이 흐르는 일에 끝은 없고, 그래서 이별이나 죽음마저도 마지막이 아니다.",1,국내도서-소설/시/희곡
12,9788998010041,7512151,1日 1食 1일 1식,"11,700원",650원,나구모 요시노리/양영철,위즈덤스타일,"‘꼬르륵’ 소리는 장수 유전자가 발동하고 있다는 증거! 장수 유전자의 스위치를 켜라! 최근 고령화가 급격히 활발해지면서 ""건강하게 장수하기""가 주목 받고 있다. 이 책은 세계 최장수국인 일본에서 출간되자마자 많은 화제를 일으켰으며, 장수하기 위해 하루에 한 끼를 먹으라고 권고한다. 의학박사인 저자는 '나구모식 건강법'을 전파하며 '하루에 한 끼'를 먹는 식습관의 힘을 보여준다. ""공복으로 아픈 곳이 치유된다. 그리고 여성들에겐 건강한 다이어트가 된다. 또한, 피부 나이가 점점 젊어지는 재생효과가 나타난다."" 일반인들이라면 누구가 막연하게 공복이 몸에 좋지 않다는 일반적인 관념을 깨는 주장이었다. 저자가 지난 10년 동안 몸소 체험했던 1일 1식의 결과는 최근 발견된 장수 유전자 '시르투인 유전자'가 식사량을 40퍼센트 줄이면 수명이 1.5배 늘어난다는 영국 노화 연구진의 통계와 같다.",1,국내도서-건강 취미
13,9788956056388,8461788,역사 e,"14,220원",790원,EBS 역사채널ⓔ/국사편찬위원회,북하우스,"지식ⓔ에 이은 또 하나의 울림, 역사ⓔ 2011년 10월부터 기획·편성된 프로그램인 「역사채널ⓔ」의 내용들을 간추려 모은 책이다. 「역사채널ⓔ」는 「지식채널ⓔ」의 포맷을 벤치마킹해 한국사의 주요 사건과 인물들을 새롭게 조명한 프로그램으로, 2011년 10월부터 전파를 타기 시작하여 학부모, 교사, 청소년 등 많은 시청자들로부터 호평을 받고 있는 방송 프로그램이다. 역사를 아는 것, 역사를 현재의 시점에서 다시 보는 것이 결국은 자신이 딛고 있는 '지금, 여기'의 현실을 인식하는 출발점이라는 프로그램의 기획 취지를 책에서도 이어가고자 했다. 본문 속에는 과거, 현재, 미래를 관통하며 우리가 던질 수 있는 본질적인 질문들인 ‘어떻게 살 것인가’, ‘나는 누구인가’, ‘무엇을 기억할 것인가’라는 질문을 중심으로 이와 관련된 역사적인 테마들을 압축적이고도, 밀도 있게 풀어낸 내용들이 담겨 있다.",1,국내도서-역사
14,9788950940768,7860663,언니의 독설,"14,400원",800원,김미경,21세기북스,"""강한 언니 김미경이 독한 애정으로 서른을 코칭한다 “이곳저곳 기웃거리다 ‘직업 객사’ 하고 싶니? 멈추거나 포기하지 말고 더 버텨!” “남자는 주식, 헐값에 사서 금값으로 키워라!” 지난 20여 년간 200만 명의 청중을 만나면서 국민 강사로 자리 잡은 김미경 원장은 29세 때 여성 리더십 강의를 시작해 20여 년 가까이 여성을 리더로 키워온 대표적인 여성 멘토다. 김미경 원장은 이 책을 통해 그동안 현장에서 만난 수많은 워킹우먼들의 고민에 명쾌한 해답을 제시한다. 여성의 30대는 커리어의 갈림길에 서는 중대한 시기다. 직장생활 7~8년 차에 들어선 미혼 여성들은 매너리즘과 막연한 불안감으로 제2의 방황을 시작한다. 30대 중반 정도 되면 안정적인 커리어, 집, 남자 등이 모두 갖춰져야 한다는 압박감을 느끼지만 현실과의 좁혀지지 않는 간극 때문에 힘겨워진다. 결국 이들의 상당수가 도피성 어학연수나 계획에도 없던 대학원을 선택한다.",3,국내도서-자기계발
15,9788901154091,8389451,나는 죽을 때까지 재미있게 살고 싶다,"12,600원",700원,이근후/김선경,갤리온,"죽음의 위기를 몇 차례 넘기고 일곱 가지 병과 더불어 살아가면서도 늘 유쾌한 노(老)학자와 베스트셀러 『서른 살엔 미처 몰랐던 것들』의 저자 김선경이 만나 함께 쓴 나이 듦의 지혜 50년간 정신과 전문의로 환자를 돌보고 학생들을 가르쳐 온 이근후 이화여대 명예교수가 ‘어떻게 살 것인가’를 고민하는 후배들에게 전하는 나이 듦의 지혜. 왼쪽 눈의 시력을 완전히 잃고 일곱 가지 병과 함께 살아가면서도 76세의 나이에 최고령이자 수석으로 사이버 대학을 졸업하고, 삼 대 열세 가족과 한집에서 대가족을 이루어 사는 등 누구보다 즐겁고 재미있는 노년을 보내고 있는 노학자가 80년 인생을 살아오며 배운 인생의 통찰을 전달한다. 이 책을 엮은이는 20만 명 독자의 마음을 사로잡은 『서른 살엔 미처 몰랐던 것들』의 저자 김선경으로, 본격적으로 40대에 접어들어 “나는 어떻게 나이 들어 갈 것인가”를 고민한 끝에 이근후 명예교수와 함께 이 책을 펴냈다.",1,국내도서-에세이
16,9788901153773,8410493,당신은 전략가입니까,"15,120원",840원,신시아 A. 몽고메리/이현주,리더스북,"리더를 관리자가 아닌 ＇전략가＇로 변모시키는, 신시아 몽고메리 교수의 혁명적 프로그램 하버드 최고의 전략 강의를 한 권의 책으로 만난다! 전세계 0.1% 글로벌 리더에게만 허락된 하버드 최고의 전략 강의를 한권의 책으로 엮었다. “당신은 전략가입니까?”라는 다소 충격적이고 당황스런 질문으로 시작되는 이 수업은, 100년의 경영역사 속에 살아숨쉬는 케이스 스터디, 당신을 최고의 전략가로 이끄는 8개의 결정적 질문, 꼬리처럼 물고 늘어지는 질의응답식 압박을 통해 서서히 전략의 실체를 드러냄으로써 강의 종반부에는 짜릿한 지적 사고의 전환을 경험하게 만든다.",3,국내도서-경제 경영
17,9788965420217,5273111,해커스 토익 보카 Vocabulary,"12,250원",130원,데이비드 조,해커스어학연구소,"주제별 연상학습 기능을 수행하는 구성으로 30일만에 토익 기출 단어를 섭렵할 수 있도록 하고 있다. 파트별 선별 학습으로 자신의 취약파트를 전략적으로 강화할 수 있도록 하였고, 반복 학습을 위한 엄선된 퀴즈와 실전문제를 통해, 효율적으로 학습할 수 있도록 하였다. 해커스토익 사이트(www.hackers.co.kr)와 챔프스터디 사이트(www.champstudy.com)를 통해 피드백과 온라인 자료를 받을 수 있도록 하였고, 다양한 MP3 버전을 통해, 입체적인 공부를 할 수 있도록 하였다....",3,국내도서-국어 외국어 사전
