순위,ISBN,상품번호,상품명,판매가,YES포인트,저자,출판사,설명,출고예상일,관리분류
1,9788954611800,3787264,1Q84 3,"14,220원",790원,무라카미 하루키/양윤옥,문학동네,"당신의 하늘에는 몇 개의 달이 떠 있습니까? 압도적인 이야기의 강렬함, 읽기를 멈출 수 없는 놀라운 흡인력 전세계 독자가 손꼽아 기다려온 무라카미 하루키 문학의 결정판! 『세계의 끝과 하드보일드 원더랜드』로 시작하여 『노르웨이의 숲』으로 마무리되는 무라카미 하루키 문학의 집대성! 『해변의 카프카』 이후 7년 만에, 『어둠의 저편』 이후 5년 만에 출간된 무라카미 하루키 장편소설로, 일본에서는 폭발적인 반응을 불러 일으켰다.",1,국내도서-소설/시/희곡
2,9788934939603,3863865,정의란 무엇인가,"13,500원",750원,마이클 샌델/이창신,김영사,"20년 간 하버드대 최고의 명강의로 손꼽히는 정치철학자 샌델의 '정의(Justice)'는 '정의란 무엇인가'라는 질문에 대한 해답을 찾는 과정에서 나타나는 딜레마를 다룬다. 책은 여러 논쟁을 통해, 우리가 시민으로 살면서 부딪히는 어려운 질문들을 설득력있게 풀어간다.",1,국내도서-사회 정치
3,9788954611275,3848527,어디선가 나를 찾는 전화벨이 울리고,"10,350원",570원,신경숙,문학동네,"""살아 있으라, 마지막 한 모금의 숨이 남아 있는 그 순간까지 이 세계 속에서 사랑하고 투쟁하고 분노하고 슬퍼하며 살아 있으라."" 『엄마를 부탁해』 그 이후, 신경숙의 신작 장편소설 청춘은 사랑의 기쁨과 상실의 아픔, 달랠 길 없는 불안과 고독의 순간들이다. 인생의 가장 아름답고 파랗게 빛나는 이 시기에, 우리는 가장 크게 웃고, 울고, 기뻐하고, 좌절하며, 사랑하고, 헤어지고, 그러면서 성장한다. 우리가 '청춘'이라고 부르는 순간은 태어나서 살고 죽는 사이에 가장 찬란한 순간.",1,국내도서-소설/시/희곡
4,9788936433765,3962367,강남몽,"10,800원",600원,황석영,창비,"한국 현대문학의 거장 황석영이 개발과 성장을 향해 멈출줄 모르고 달려온 한국사회를 말하다 무너져 내린 자본주의 사회에 깔린 수많은 사람들의 외침! 1994년, 멀쩡하다고 생각되었던 다리가 무너지는 모습을 보며 TV앞을 떠나지 못했던 아침이 있었다. 1995년, 멀쩡하게 보인 삼풍백화점이 무너져 건물 잔해에 깔린 수많은 사람들을 보며 눈물을 글썽였던 저녁이 있었다. 이 두 사건은 멈출 줄 모르고 질주해온 개발시대의 욕망과 그 치부를 적나라하게 드러낸 사건이었다.",3,국내도서-소설/시/희곡
5,9788947527545,3801126,스눕,"14,400원",800원,샘 고슬링/김선아,한국경제신문사(한경비피),"당신의 물건이 당신의 모든 것을 말해준다! 척 보면 아는 '통찰의 예술' 지난 10년 동안 인간이 어떻게 숨겨진 자신의 내면을 외부로 투영 또는 감추려 하는지에 관해 연구하고, 기발하고 독특한 연구 성과로 전미 심리학회의 주목을 받고 있는 저자인 샘 고슬링 박사가 쓴 개인과 관련된 장소를 통해 개인의 성향이나 이미지를 파악할 수 있는 노하우를 다양한 사례로 소개하는 책이다.",2,국내도서-자기계발
6,9788960491533,3852122,영어 낭독 훈련 실천 다이어리,"16,200원",900원,박광희/캐나다 교사 영낭훈 연구팀,사람in,"수준별로 구성된 본격 영어 낭독 훈련서! 영어 말하기를 가장 잘할 수 있는 학습법인 '영어 낭독 훈련'을 소개하여 영어 교육계에 '영낭훈' 열풍을 몰고 온 책, 『영어 낭독 훈련에 답이 있다』의 [실천편]이다. 수준별 3단계로 구성되어 있어 누구나 쉽게 낭독 훈련에 도전할 수 있게 해준다.",2,국내도서-국어 외국어 사전
7,9788992647861,3683508,혼창통,"12,600원",700원,이지훈,쌤앤파커스,"수많은 초일류기업의 CEO, 경제경영 석학들에 대한 심층 취재를 바탕으로 그들의 이야기에 일관되게 흐르고 있는 메시지와 키워드를 발견하여 공개한다. 『혼창통』, 이 책은 모든 성공과 성취의 비결로 3가지의 키워드, 바로 혼(魂). 창(創). 통(通)을 꼽고 이와 관련된 강력한 통찰과 실천적이면서도 종합적인 해법들을 제시하고 있다.",3,국내도서-경제 경영
8,9788958072690,3585904,세계사를 움직이는 다섯 가지 힘,"11,700원",650원,사이토 다카시/홍성민,뜨인돌,"인류 역사에 대한 통찰력과 분석력은 단지 과거의 이야기를 이해하기 위해서만이 아니라 우리가 당면한 현실을 정확히 읽어내고 현재의 문제들에 대한 해결책을 찾기 위해서도 절대적으로 필요한 부분이다. 『세계사를 움직이는 다섯 가지 힘』은 세계사를 관통하는 커다란 이슈들을 중심으로 역사 전반을 날카롭게 분석하며, 인류가 지나온 자취를 꼼꼼히 살피고 사유하게 하는 다양한 시각을 제시한다.",1,국내도서-역사
9,9788901108384,3869354,스무살에 알았더라면 좋았을 것들,"10,800원",600원,티나 실리그/이수경,엘도라도,"그때 할 수 있었다면 지금도 할 수 있다! 티나 실리그 교수의 생생한 스탠퍼드 대학 강의 스탠퍼드 대학의 ‘기업가정신과 혁신’ 강의를 정리한 책으로, 자신만의 방식으로 당당하게 행복을 찾고 나름의 성공을 일군 많은 이들의 사례와 혁신적이고 창의적인 방식으로 여러 과제들을 풀어나가는 스탠퍼드 학생들의 흥미로운 실례를 담고 있다.",1,국내도서-자기계발
10,9788992647830,3805084,유머가 이긴다,"11,700원",650원,신상훈,쌤앤파커스,"유머가 힘이다. 유머가 경쟁력이다. 유머가 이긴다!! 요즘 시대에 유머는 선택이 아니라 필수이고, 어쩌면 새로운 형태의 권위인지도 모른다. 고객을 기분 좋게 설득하고, 직원들에게 열정과 에너지를 심어주고, 조직의 창의력을 폭발시키고, 화합과 성장을 만드는 가장 강력한 무기는 '유머' 뿐이다.",3,국내도서-자기계발
