순위,ISBN,상품번호,상품명,판매가,YES포인트,저자,출판사,설명,출고예상일,관리분류
1,9788960511194,4242688,그들이 말하지 않는 23가지,"13,320원",740원,장하준/김희정/안세민,부키,"『나쁜 사마리아인들』에서 장하준 교수는 자유 무역이 진정 개발도상국에게도 도움이 되는지, 경제를 개방하면 외국인 투자가 정말 늘어나는지, 공기업 문제가 과연 민영화로 해결 가능한지 등 우리 시대의 현안들에 대해 우리에게 널리 알려진 책이나 영화 등을 소재로 유쾌하면서도 신랄하게 답해주었다. 이번 신작 『자본주의에 대해 말하지 않는 23가지』은 『나쁜 사마리아인들』의 후속격으로 ‘나쁜 사마리아인들’ 이후 그에게 쏟아진 일반 독자의 경제 및 현안에 대한 궁금증을 모아 이에 답을 하는 형식으로 구성되어 있다.",1,국내도서-경제 경영
2,9788954612999,4262124,브리다,"10,800원",600원,파울로 코엘료/권미선,문학동네,"우리에겐 꼭 만나야 할 단 하나의 '운명'이 있다 ‘마법의 이야기꾼’ 파울로 코엘료가 들려주는 운명과 사랑에 관한 가장 아름다운 이야기 자아의 신화를 찾아가는 영혼의 연금술을 그린 『연금술사』의 작가 파울로 코엘료가 이번에는 운명과 사랑에 관한 가장 아름다운 이야기를 들려준다. “당신은 이 삶에서 무엇을 찾고 있나요?” 마음 깊이 스며들어 영혼을 채우는, 빛으로 가득한 발견의 여정을 그린 이 작품에서 스무 살 브리다가 우리 생에 가장 근원적인 질문을 던진다.",1,국내도서-소설/시/희곡
3,9788934939603,3863865,정의란 무엇인가,"13,500원",750원,마이클 샌델/이창신,김영사,"20년 간 하버드대 최고의 명강의로 손꼽히는 정치철학자 샌델의 '정의(Justice)'는 '정의란 무엇인가'라는 질문에 대한 해답을 찾는 과정에서 나타나는 딜레마를 다룬다. 책은 여러 논쟁을 통해, 우리가 시민으로 살면서 부딪히는 어려운 질문들을 설득력있게 풀어간다.",1,국내도서-사회 정치
4,9788950926298,4212690,생각 버리기 연습,"10,800원",600원,코이케 류노스케/유윤한,21세기북스,"생각하지 않고 오감으로 느끼면 어지러운 마음이 서서히 사라진다. 코이케 류노스케 스님이 전하는 생각 버리기 연습 우리를 괴롭히는 잡념의 정체를 짚어내며, 일상에서 바로 실천할 수 있는 생각 버리기 연습을 제시하는 책. 현재 일본에서 생각을 버리는 법에 대해 강연을 하며 폭발적인 인기를 얻고 있는 저자는 우리가 생각을 멈추기 어려운 이유를 이렇게 설명한다. 우리의 뇌는 자극을 추구한다.",3,국내도서-자기계발
5,9788943103767,4169594,허수아비춤,"10,800원",600원,조정래,문학의문학,"야만의 얼굴을 한 천민자본주의, 그 누구도 자유로울 수 없는 우리 시대의 자화상을 그리는 작가, 조정래 새로운 세상을 꿈꾸며 또 한걸음을 내딛다 『태백산맥』, 『한강』, 『아리랑』등 우리 근현대사를 대하소설에 담아내며 한국현대사에 큰 획을 그은 작가 조정래의 신작 장편소설이다. 전작에서 한국의 근현대사, 분단과 이념의 문제, 비전향 장기수와 역사 밖으로 밀려났던 포로들의 인권 문제를 다뤘다면 이 작품에서는 처음으로 현대로 넘어와 성장의 빛과 그늘, 자본과 분배의 문제를 현란한 필치로 파헤쳤다.",3,국내도서-소설/시/희곡
6,9788994013220,4162469,서른과 마흔 사이,"10,800원",600원,오구라 히로시/박혜령,토네이도,일본에서 성공한 30~40대 비즈니스맨들의 탁월한 통찰과 성취를 담고 있다. 일본 젊은 직장인들이 가장 존경하는 멘토 중 하나인 저자 오구라 히로시는 ‘서른부터 마흔까지의 10년을 어떻게 보내느냐’에 따라 그후의 모든 인생이 결정된다고 강조한다. 태어나면서부터 20대까지가 배움과 수업의 시기였다면 30대는 그야말로 인생의 모든 진검승부가 펼쳐지는 시절이라는 것이다. 따라서 인생의 황금기이자 절정기인 30대에 우리는 일과 삶의 거의 모든 승부수를 띄우고 거기에서 반드시 승리해야 한다.,3,국내도서-자기계발
7,9788984314207,4179691,스님의 주례사,"10,800원",600원,법륜/김점선,휴(休),행복한 결혼을 꿈꾸는 남녀에게 쏟아지는 축복 같은 조언 이 책은 '스님의 주례사'라는 제목으로 오랫동안 인터넷을 통해 회자되며 결혼 전 반드시 읽어야 할 대표적인 글로 화제가 된 법륜 스님의 남녀 마음 이야기들을 모은 것이다.,3,국내도서-종교
8,9788954613392,4388084,내 젊은 날의 숲,"10,800원",600원,김훈,문학동네,"쟁쟁쟁, 김훈의 문장에서 꽃이 열리고 숲이 열린다! 풍경과 풍경, 풍경과 사람, 사람과 사람 사이에 다리를 놓는 문장 “화가가 팔레트 위에서 없었던 색을 빚어내듯이 나는 이미지와 사유가 서로 스며서 태어나는 새로운 언어를 도모하였다. 몸의 호흡과 글의 리듬이 서로 엉기고, 외계의 사물이 내면의 언어에 실려서 빚어지는 새로운 풍경을 나는 그리고 싶었다. (……) 나는 이제 이런 문장을 쓰지 않는다. 나는 삶의 일상성과 구체성을 추수하듯이 챙기는 글을 쓰려 한다.” 얼마 전 김훈은 그렇게 말했다.",2,국내도서-소설/시/희곡
9,9788954611800,3787264,1Q84 3,"14,220원",790원,무라카미 하루키/양윤옥,문학동네,"당신의 하늘에는 몇 개의 달이 떠 있습니까? 압도적인 이야기의 강렬함, 읽기를 멈출 수 없는 놀라운 흡인력 전세계 독자가 손꼽아 기다려온 무라카미 하루키 문학의 결정판! 『세계의 끝과 하드보일드 원더랜드』로 시작하여 『노르웨이의 숲』으로 마무리되는 무라카미 하루키 문학의 집대성! 『해변의 카프카』 이후 7년 만에, 『어둠의 저편』 이후 5년 만에 출간된 무라카미 하루키 장편소설로, 일본에서는 폭발적인 반응을 불러 일으켰다.",1,국내도서-소설/시/희곡
10,9788993928259,4298029,그냥 :),"12,600원",700원,박칼린,달,"〈남자의 자격〉 합창단을 이끈 지휘자 박칼린 20년이 넘도록 한국 뮤지컬을 지켜온 그의 삶이야기가 지금, 여기 펼쳐진다 〈명성황후〉〈사운드오브뮤직〉〈시카고〉〈렌트〉〈아이다〉〈노틀담의 곱추〉〈미녀와 야수〉등 국내 유명 뮤지컬의 음악감독을 맡아오면서 지난 20년간 한국 뮤지컬계를 이끌어 온 박칼린. KBS 〈남자의 자격〉 합창단 지휘를 맡아 오합지졸의 합창단을 진심어린 사랑과 믿음의 리더십으로 이끌며 시청자들에게 감동의 하모니를 들려주었던 그가 자신의 삶이야기 보따리를 푼다.",3,국내도서-에세이
11,9788960510197,2711149,나쁜 사마리아인들,"12,600원",700원,장하준/이순희,부키,"『사다리 걷어차기』 『쾌도난마 한국경제』의 저자 장하준 교수가 쓴 일반인을 위한 교양경제서. 자유 무역이 진정 개발도상국에게도 도움이 되는지, 경제를 개방하면 외국인 투자가 정말 늘어나는지, 공기업 문제가 과연 민영화로 해결 가능한지, 지적재산권이 실제 기술 혁신을 촉진하는지, 민주주의와 경제 발전은 어떤 특별한 상관관계가 있는지, 경제 발전에 적합한 문화나 민족성이 있는지 등 우리 시대의 현안들에 대해 우리에게 널리 알려진 책이나 영화 등을 소재로 유쾌하면서도 신랄하게 답해주고 있다....",1,국내도서-경제 경영
12,9788996466437,4242810,하루 10분의 기적,"10,800원",600원,이선영/박신자,가디언,"뇌를 활성화시켜 ‘집중하는 뇌’로 리셋하라! 지난 4월 방송되어 업무 성과와 학업 성적을 올린 생생한 사례들을 소개해 화제를 모았던 「KBS 수요기획 -하루 10분의 기적」이 책으로 출간되었다. 하루 24시간 중 1%도 안 되는 10분을 통해 삶이 180도 바뀐 사람들의 뇌파를 관찰해 10분 학습과 10분 운동이 집중력과 기억력을 얼마나 높여주는지, 어떻게 뇌를 긍정적으로 변화시킬 수 있는지 등을 KBS에서 진행했던 다양한 실험과 함께 방송에서 충분히 다루지 못했던 사실들을 새롭게 정리해 알려준다.",3,국내도서-자기계발
13,9788960864078,4300980,보이지 않는 차이,"13,500원",750원,연준혁/한상복,위즈덤하우스,"세상에서 가장 힘이 센 운의 비밀! 운이 따르는 사람들의 '보이지 않는 차이' 행운과 그것을 둘러싼 사람들에 대한 일종의 탐사 기획물이자 운의 작동 메커니즘을 소개하는 책이다. 저자들은 성공하는 사람들의 보이지 않는 차이를 탐색하다가, 그것이 운의 작동 메커니즘과 닿아 있음을 발견했다. 동양과 서양, 고대에서 현대, 역사와 철학으로부터 첨단 과학에 최신 경영 이론까지 뒤져 행운과 불운이 어떻게 우리에게 찾아오는지 그 메커니즘을 파악했다.",3,국내도서-자기계발
14,9788984371026,3906597,빅 픽처,"10,800원",600원,더글라스 케네디/조동섭,밝은세상,"진정 '나'를 위한 삶을 살고 싶었던 한 남자 이야기 영미작가이지만 프랑스를 비롯한 유럽에서 폭발적인 인기를 누리며 프랑스문화원으로부터 기사 작위까지 받은 작가 더글라스 케네디의 대표작. 눈을 뗄 수 없는 탄탄한 스토리, 긴장감 넘치는 전개가 돋보이는 이 작품은 진정 '나'를 위한 삶을 살고 싶었던 한 남자 이야기다. 벤과 갈수록 사이가 멀어지던 베스는 이웃집에 사는 사진가 게리와 혼외정사에 탐닉하고, 벤은 우연히 베스가 이웃집 남자 게리의 집에서 불륜행각을 벌이고 나오는 장면을 목격한다.",1,국내도서-소설/시/희곡
15,9788990872968,4135918,부자들의 음모,"14,400원",800원,로버트 기요사키/윤영삼,흐름출판,부자들은 우리에게 “버는 한도 안에서 아껴서 살라”는 메시지를 전한다. 자신들의 올바른 소비 습관과 생활 태도가 그들을 부자로 만들었다는 것이다. 이런 부자들의 주장에 대해 '부자 아빠 가난한 아빠'의 저자 로버트 기요사키는 그것은 모두 속임수라고 말한다. 그들이 부자가 된 이유는 그들만이 알고 있는 ‘돈의 규칙’을 공유해 왔기 때문이라는 것이다. 얼마전 금융위기가 전 세계에 닥쳐왔다. 그 속에서도 보통 사람들은 부자들이 말하는 ‘돈의 낡은 규칙’을 철석같이 믿으며 따라왔다.,1,국내도서-경제 경영
16,9788963710020,3451475,규장각 각신들의 나날 1,"9,900원",550원,정은궐,파란 (파란미디어),"‘공부가 가장 쉬웠던’ 성균관은 아무것도 아니었다. 피똥 싸는 건 예사고, 없던 다한증까지 생긴다는 돌아온 ‘잘금 4인방’의 더욱 파란만장해진 규장각 나날! 왕의 지나친 총애 덕분에 사이좋게 규장각으로 발령 난 잘금 4인방. 동생 윤식과 바꿔치기를 하려면 외관직 발령만이 살길이었던 윤희는 앞이 깜깜하다. 윤희 윤식 남매의 사기행각은 이제 그들만의 문제를 벗어나, 발각되는 날엔 윤희의 가문은 물론 선준의 인생, 위세 높은 좌의정 대감 댁이 쑥대밭이 될 상황이다.",2,국내도서-소설/시/희곡
17,9788963710068,3473513,성균관 유생들의 나날 2,"9,900원",550원,정은궐,파란 (파란미디어),"금녀의 반궁, 성균관에 입성한 남장 유생 김 낭자의 파란만장한 나날들 병약한 남동생 대신 남장하고 과거를 보게 된 김윤희. 여자로서의 삶을 포기한 그녀 앞에 조선 최고의 신랑감으로 칭송이 자자한 이선준이 등장한다. 과거장에서 만나 첫눈에 반한 선준과 정체모를 우정까지 나누게 된 윤희. 나란히 왕의 눈에 들어 금녀의 성균관에 들어가는 걸로 모자라 선준과 한방까지 쓰게 생겼다. 여자임이 발각되는 날에는 자신의 죽음은 물론 멸문지화를 면할 수 없는데…….",1,국내도서-소설/시/희곡
18,9788963710037,3451476,규장각 각신들의 나날 2,"9,900원",550원,정은궐,파란 (파란미디어),"‘공부가 가장 쉬웠던’ 성균관은 아무것도 아니었다. 피똥 싸는 건 예사고, 없던 다한증까지 생긴다는 돌아온 ‘잘금 4인방’의 더욱 파란만장해진 규장각 나날! 왕의 지나친 총애 덕분에 사이좋게 규장각으로 발령 난 잘금 4인방. 동생 윤식과 바꿔치기를 하려면 외관직 발령만이 살길이었던 윤희는 앞이 깜깜하다. 윤희 윤식 남매의 사기행각은 이제 그들만의 문제를 벗어나, 발각되는 날엔 윤희의 가문은 물론 선준의 인생, 위세 높은 좌의정 대감 댁이 쑥대밭이 될 상황이다.",2,국내도서-소설/시/희곡
19,9788963710051,3473511,성균관 유생들의 나날 1,"9,900원",550원,정은궐,파란 (파란미디어),"금녀의 반궁, 성균관에 입성한 남장 유생 김 낭자의 파란만장한 나날들 병약한 남동생 대신 남장하고 과거를 보게 된 김윤희. 여자로서의 삶을 포기한 그녀 앞에 조선 최고의 신랑감으로 칭송이 자자한 이선준이 등장한다. 과거장에서 만나 첫눈에 반한 선준과 정체모를 우정까지 나누게 된 윤희. 나란히 왕의 눈에 들어 금녀의 성균관에 들어가는 걸로 모자라 선준과 한방까지 쓰게 생겼다. 여자임이 발각되는 날에는 자신의 죽음은 물론 멸문지화를 면할 수 없는데…….",1,국내도서-소설/시/희곡
20,9788947527750,4266365,왜 도덕인가?,"14,400원",800원,마이클 샌델/안진환/이수경,한국경제신문사(한경비피),"지금, 왜, 우리에게 ‘도덕’이 화두일 수밖에 없는가? 무엇이 우리 사회에 도덕적 해이와 거짓말을 양산해 내고 있는가? 『정의란 무엇인가』로 한국사회에 신선한 돌풍을 일으킨 베스트셀러 작가 하버드대 마이클 샌델 교수가 이번에는 우리에게 보다 근본적이고 중요한 가치인 ‘도덕’을 이야기한다. 샌델 교수는 아리스토텔레스와 칸트의 철학 전통을 통해 ‘정치, 경제, 사회, 교육, 생명윤리라는 사회를 구성하는 각 분야가 도덕에 기반해야 한다’고 역설한다.",3,국내도서-인문
21,9788950927172,4345628,우리는 천국으로 출근한다,"13,500원",750원,김종훈,21세기북스,"월요일만 되면 '아, 출근해야 하는구나.'라는 깊은 한 숨과 함께 한 주를 시작하는 직장인들이 대부분일 것이다. 하지만 여기 천국으로 불리는 일터가 있다. 바로 한미파슨스이다. 한미파슨스의 설립자 김종훈은 인생의 절반이상을 보내야 하는 직장을 천국으로 만들어내는데 성공했다. 그가 직접 저술한 책 속 한미파슨스의 사례는 직장을 천국으로 만드는 일이 반드시 불가능한 꿈만은 아니라는 증거가 된다.",2,국내도서-경제 경영
22,9788932910680,4358224,카산드라의 거울 1,"10,620원",590원,베르나르 베르베르/임호경/홍작가,열린책들,"인류의 미래를 예언하는, 그러나 자신의 과거는 모르는 소녀의 모험 미래와 함께 과거를 찾는 베르나르 베르베르의 독특한 세계 우리는 미래를 미리 볼 수 있을까? 볼 수 있다면, 그 미래를 변화시킬 수 있을까? 한국인 김예빈이 주연 급으로 등장한다는 사실 때문에, 그리고 그 동안의 작품들과는 성격이 매우 다르다는 것 때문에 미리부터 폭발적 화제를 모은 베르베르의 장편소설 『카산드라의 거울』. 인류의 미래와 재앙을 예언하는, 그러나 자신의 과거는 전혀 모르는 소녀 카산드라의 모험이 흥미진진하게 펼쳐진다.",1,국내도서-소설/시/희곡
23,9788956603599,4135052,행복은 혼자 오지 않는다,"15,300원",850원,에카르트 폰 히르슈하우젠/박규호,은행나무,"독일의 의사이자 코미디언인 에카르트 폰 히르슈하우젠이 쓴, 삶의 태도를 바꾸는 새로운 행복 패러다임을 제시하는 책. 행복은 좇는 것이 아니라 스스로 찾아오게 하는 것이라는 신념으로, 행복을 ‘공동의 행복’ ‘우연의 행복’ ‘순간의 행복’ ‘자기극복의 행복’ ‘충만한 행복’으로 분류해 행복해질 수 있는 다양하고 기발한 방법에 대해 이야기한다. 심리학과 신경생물학적 연구 결과와 의사로서의 지식과 경험을 들어 설득력을 높이고 특유의 재치 있는 문체, 행복한 색감의 일러스트와 유머러스한 사진이 재미를 더한다.",2,국내도서-자기계발
24,9788937847677,4286087,내일은 실험왕 15,"10,620원",590원,곰돌이 co./홍종현,미래엔아이세움,"신나는 실험 이야기를 통해 아이들에게 어려운 과학 원리와 용어를 쉽고 재미있게 전달하는 실험 대결 만화 『내일은 실험왕』 15권입니다. 개성 만점 주인공들은 박진감 넘치는 실험 대결을 통해 초등학교 고학년과 중학 교과서에 수록된 다양한 실험 속의 과학 이론과 용어들을 쉽고 재미있게 설명합니다. 또한, ‘실험 키트’를 함께 구성하고 있어 책 속에서 다루고 있는 과학 내용을 직접 실험해 볼 수 있도록 했습니다.",2,국내도서-어린이
