순위,ISBN,상품번호,상품명,판매가,YES포인트,저자,출판사,설명,출고예상일,관리분류
1,9788954611800,3787264,1Q84 3,"14,220원",790원,무라카미 하루키/양윤옥,문학동네,"당신의 하늘에는 몇 개의 달이 떠 있습니까? 압도적인 이야기의 강렬함, 읽기를 멈출 수 없는 놀라운 흡인력 전세계 독자가 손꼽아 기다려온 무라카미 하루키 문학의 결정판! 『세계의 끝과 하드보일드 원더랜드』로 시작하여 『노르웨이의 숲』으로 마무리되는 무라카미 하루키 문학의 집대성! 『해변의 카프카』 이후 7년 만에, 『어둠의 저편』 이후 5년 만에 출간된 무라카미 하루키 장편소설로, 일본에서는 폭발적인 반응을 불러 일으켰다.",1,국내도서-소설/시/희곡
2,9788934939603,3863865,정의란 무엇인가,"13,500원",750원,마이클 샌델/이창신,김영사,"20년 간 하버드대 최고의 명강의로 손꼽히는 정치철학자 샌델의 '정의(Justice)'는 '정의란 무엇인가'라는 질문에 대한 해답을 찾는 과정에서 나타나는 딜레마를 다룬다. 책은 여러 논쟁을 통해, 우리가 시민으로 살면서 부딪히는 어려운 질문들을 설득력있게 풀어간다.",1,국내도서-사회 정치
3,9788972754671,4056486,못 가본 길이 더 아름답다,"10,800원",600원,박완서,현대문학,"사람과 자연을 따뜻한 시선으로 바라본 한국의 대표작가 박완서의 산문집 세대를 뛰어넘는 '시대의 이야기꾼' 박완서의 산문집. 사람과 자연을 한없이 따뜻한 시선으로 바라봄으로써 건져 올린 기쁨과 경탄, 감사와 애정이 고스란히 담겨 있는 노작가의 글이다. ""아직도 글을 쓸 수 있는 기력이 있어서 행복하다""는 작가는 등단한 지 40년이 지난 지금도 여전히 그 행복을 누리며 독자들을 만나고 있다.",1,국내도서-에세이
4,9788964360163,3995644,김대중 자서전 세트,"49,500원","2,750원",김대중,삼인,"대한민국 15대 대통령을 지냈으며, 2000년 노벨평화상 수상자인 김대중의 자서전이 출간되었다. 이는 한 인간의 삶의 기록이자, 한국 현대사의 기록이다. 1권에는 출생에서부터 정치 입문까지, 2권은 대통령 취임 직후부터 퇴임 후 서거 직전까지의 파란만장한 삶의 궤적을 담았다.",3,국내도서-사회 정치
5,9788954608640,3489078,1Q84 1,"13,320원",740원,무라카미 하루키/양윤옥,문학동네,"당신의 하늘에는 몇 개의 달이 떠 있습니까? 그곳에 사랑이 있다면, 그것이야말로 완벽한 사랑일지 모른다…… 일본 출간 한 달 만에 220만 부 돌파! 전세계 독자가 손꼽아 기다려온 무라카미 하루키의 5년 만의 신작 장편소설! 『세계의 끝과 하드보일드 원더랜드』로 시작하여 『노르웨이의 숲』으로 마무리되는 무라카미 하루키 문학의 집대성! “지금 이 세상에 존재하는 내가 과연 진정한 나일까?” 꽉 막힌 고속도로의 비상계단을 내려오면서 다른 세계로 접어든 여자 아오마메.",1,국내도서-소설/시/희곡
6,9788936433765,3962367,강남몽,"10,800원",600원,황석영,창비,"한국 현대문학의 거장 황석영이 개발과 성장을 향해 멈출줄 모르고 달려온 한국사회를 말하다 무너져 내린 자본주의 사회에 깔린 수많은 사람들의 외침! 1994년, 멀쩡하다고 생각되었던 다리가 무너지는 모습을 보며 TV앞을 떠나지 못했던 아침이 있었다. 1995년, 멀쩡하게 보인 삼풍백화점이 무너져 건물 잔해에 깔린 수많은 사람들을 보며 눈물을 글썽였던 저녁이 있었다. 이 두 사건은 멈출 줄 모르고 질주해온 개발시대의 욕망과 그 치부를 적나라하게 드러낸 사건이었다.",3,국내도서-소설/시/희곡
7,9788901108384,3869354,스무살에 알았더라면 좋았을 것들,"10,800원",600원,티나 실리그/이수경,엘도라도,"그때 할 수 있었다면 지금도 할 수 있다! 티나 실리그 교수의 생생한 스탠퍼드 대학 강의 스탠퍼드 대학의 ‘기업가정신과 혁신’ 강의를 정리한 책으로, 자신만의 방식으로 당당하게 행복을 찾고 나름의 성공을 일군 많은 이들의 사례와 혁신적이고 창의적인 방식으로 여러 과제들을 풀어나가는 스탠퍼드 학생들의 흥미로운 실례를 담고 있다.",1,국내도서-자기계발
8,9788954608657,3489080,1Q84 2,"13,320원",740원,무라카미 하루키/양윤옥,문학동네,"당신의 하늘에는 몇 개의 달이 떠 있습니까? 압도적인 이야기의 강렬함, 읽기를 멈출 수 없는 놀라운 흡인력 전세계 독자가 손꼽아 기다려온 무라카미 하루키 문학의 결정판! 『세계의 끝과 하드보일드 원더랜드』로 시작하여 『노르웨이의 숲』으로 마무리되는 무라카미 하루키 문학의 집대성! 『해변의 카프카』 이후 7년 만에, 『어둠의 저편』 이후 5년 만에 출간된 무라카미 하루키 장편소설로, 일본에서는 폭발적인 반응을 불러 일으켰다.",1,국내도서-소설/시/희곡
9,9788960491533,3852122,영어 낭독 훈련 실천 다이어리,"16,200원",900원,박광희/캐나다 교사 영낭훈 연구팀,사람in,"수준별로 구성된 본격 영어 낭독 훈련서! 영어 말하기를 가장 잘할 수 있는 학습법인 '영어 낭독 훈련'을 소개하여 영어 교육계에 '영낭훈' 열풍을 몰고 온 책, 『영어 낭독 훈련에 답이 있다』의 [실천편]이다. 수준별 3단계로 구성되어 있어 누구나 쉽게 낭독 훈련에 도전할 수 있게 해준다.",2,국내도서-국어 외국어 사전
10,9788954611275,3848527,어디선가 나를 찾는 전화벨이 울리고,"10,350원",570원,신경숙,문학동네,"""살아 있으라, 마지막 한 모금의 숨이 남아 있는 그 순간까지 이 세계 속에서 사랑하고 투쟁하고 분노하고 슬퍼하며 살아 있으라."" 『엄마를 부탁해』 그 이후, 신경숙의 신작 장편소설 청춘은 사랑의 기쁨과 상실의 아픔, 달랠 길 없는 불안과 고독의 순간들이다. 인생의 가장 아름답고 파랗게 빛나는 이 시기에, 우리는 가장 크게 웃고, 울고, 기뻐하고, 좌절하며, 사랑하고, 헤어지고, 그러면서 성장한다. 우리가 '청춘'이라고 부르는 순간은 태어나서 살고 죽는 사이에 가장 찬란한 순간.",1,국내도서-소설/시/희곡
