순위,ISBN,상품번호,상품명,판매가,YES포인트,저자,출판사,설명,출고예상일,관리분류
1,9788956056852,11989186,겨울왕국 Frozen,"12,150원",670원,"Sarah Nathan Sela Roman 저/김보경,정소이,Damon O 공편",롱테일북스,"박스 오피스 1위 디즈니 애니메이션 얼어붙은 마음과 왕국을 녹이는 자매의 사랑 이야기 이 책은 미국 박스오피스 1위에 오르며, 디즈니 사상 최고의 흥행을 거둔 애니메이션「겨울왕국(Frozen)」을 ‘영어원서’로 읽으면서 영어 실력을 쌓는 책이다. 이 책은 미국에서 정식 출간된 원작 소설판에 다양한 교육 콘텐츠를 덧붙여, 영어 초보자도 쉽게 원서를 읽고 자연스럽게 영어 실력을 향상 시킬 수 있도록 짜임새 있게 구성되어 있다. 또한 미국 현지에서 녹음된 오디오북을 기본으로 포함되어 있어, 독자들은 리스닝 실력까지 함께 향상시킬 수 있으며, 여기에 한 가지 더! 부록 CD에 제공하는 한글번역을 통해 원서로 읽은 내용을 한 번 더 점검할 수 있다.미국인 기준 9~12세가 반드시 알아야 할 쉽고 중요한 표현들로 쓰여 있고, 여기에 어려운 어휘가 완벽히 정리된 ‘워크북’은 영어 사전의 도움 없이도 원서를 쉽게 읽을 수 있다.",1,국내도서-국어 외국어 사전
2,9788949171197,11773368,에드워드 툴레인의 신기한 여행,"13,500원",750원,케이트 디카밀로/배그램 이바툴린,비룡소,"2006년 '보스턴 글로브 혼 북 상' 수상작. 몸과 마음이 모두 차가운 도자기 토끼 인형, 에드워드 툴레인이 여행을 통해 사랑만 받고 그것을 당연한 것으로 여기던 교만한 삶에서 벗어나 진정 누군가를 사랑하고 남의 말에 귀 기울일 줄 알게 된다는 감동의 메시지를 담고 있다. 동화와 우화, 그 중간이라고 할 수 있는 이 작품 속에는 생생하고 현실적으로 독자를 사로잡는 캐릭터들과 사건들이 연이어 펼쳐진다. 자신을 사랑하던 소녀와 헤어진 뒤, 다양한 인생들을 만나고 많은 경험을 한 에드워드 툴레인의 내적 성장기로 어른들이 함께 읽기에도 깊이가 충분한 작품이다. 또한 물 흐르는 듯한 시적 언어는 에드워드 내면의 아픔과 슬픔, 그리움, 희망 등을 잔잔하게 담아냈다. 책 속에는 러시아 출신으로 모스크바 국립예술학교에서 공부한 화가 배그램 이바툴린의 그림이 담겨 있다. 원화 10점과 그 밖의 펜 드로우잉 삽화를 통해 고풍스럽고도 세련되고 세밀한 자신의 작품 세계를 활짝 펼쳐 보였다.",1,국내도서-소설/시/희곡
3,9788937488351,11365496,강신주의 감정수업,"17,550원",970원,강신주,민음사,대중과의 소통을 소중히 여기는 철학자 강신주 박사는 자아를 잃고 방황하는 현대인에게 지금 시급한 문제는 바로 자기 감정을 회복하는 일이라고 주장한다. 책에는 다년간의 상담 경험을 바탕으로 독자에게 전하고 싶은 어드바이스를 '철학자의 시선'으로 정제하여 담았다. 더불어 타인의 감정을 살피고 나의 감정을 들여다보기 위하여 각 장마다 그림 보는 시간을 할애했다.,1,국내도서-인문
4,9788970653976,11818218,내가 사랑한 유럽 TOP10,"14,220원",790원,정여울,홍익출판사,"대한항공이 45만 여행자와 함께 뽑은 유럽의 숨은 보석 같은 여행지 100곳, 행복한 에세이로 들려주는 문학평론가 정여울의 101가지 유럽 이야기! 이 책에 소개된 ‘유럽에서 할 수 있는 100가지 아이템’은 여행자들의 로망을 실현할 ‘만약’의 가능성을 선물한다. 사랑을 부르는 유럽, 한 달쯤 살고 싶은 유럽, 유럽 속 숨겨진 유럽 등 열 개의 테마로 구성된 《내가 사랑한 유럽 TOP10》의 순위는 대한항공 캠페인의 참여자들이 직접 뽑았다. 누구나 한번쯤 꿈꿔본 유명 미술관 투어나 해안가 산책 코스는 물론이고 눈물겨운 러브스토리가 깃든 성당, 인생의 끝에 머물고픈 작은 마을 등 너무 유명해지지 말았으면 하는 아이템까지 가득하기에, 언젠가 꼭 가보겠다는 열망과 또다시 떠나고 싶은 간절함 둘 다에 불을 지핀다. 똑 부러지는 문학평론뿐 아니라 감성의 결을 파고드는 따스한 에세이를 써내는 정여울 작가. 저자는 특유의 감수성과 담백하고 소탈한 문체로 여행의 단상을 풀어놓았다.",3,국내도서-에세이
5,9788965673675,11656181,겨울왕국 무비 스토리북,"9,000원",500원,편집부 저,예림아이,"디즈니 애니메이션 [겨울 왕국]을 영화의 내용을 충실히 살린 글과 생동감 넘치는 아트워크로 그려진 무비 스토리북으로 만나 보세요. [겨울 왕국]은 안데르센의 동화 ‘눈의 여왕’을 재해석한 애니메이션으로 [라푼젤]과 [주먹왕 랄프]의 제작진이 참여하고, 아카데미 특별상을 수상한 존 레스터가 제작을 맡아 개봉 전부터 기대와 관심을 한 몸에 받았어요. 모든 것을 꽁꽁 얼려 버리는 비밀스러운 마법의 힘을 가진 언니 엘사는 누구보다 아끼는 동생 안나를 다치게 할까 봐 일부러 멀리했어요. 그러던 어느 날, 엘사는 모두에게 마법의 힘을 들키고 말았고, 깊은 산속으로 도망가 얼음 궁전을 만들고 눈의 여왕이 되었어요. 엘사의 마법의 힘 때문에 왕국이 눈으로 뒤덮여 버리자 안나는 언니를 찾아 모험을 떠나기로 결심해요.",3,국내도서-유아
6,9788950952891,11886885,다윗과 골리앗,"15,300원",850원,말콤 글래드웰/선대인,21세기북스,"KBS 'TV 책을 보다' 화제의 도서! 약점을 이용해 당당하게 승리한, 이 시대 다윗들의 이야기 약자가 강자를 어떻게 이기는가에 관한 이야기다. 제목만 보면 비즈니스에서 앞서는 방법을 알려줄 것 같지만, 그보다는 가난, 장애, 불운, 압제 등 피할 수 없는 강력한 거인 앞에 선 평범한 사람들을 승리로 이끌고자 한다. 차별과 장애를 겪거나 부모를 잃거나 좋지 않은 학교에 진학하거나 압제를 겪는 등 인생의 어려움에 직면했을 때 그것에 함몰되지 않고, 어려움을 새롭게 바라볼 수 있는 시각을 지니게 될 것이다. 3,000년 전 팔레스타인에서 양치기 소년이 돌팔매질 하나로 위대한 거인 전사를 쓰러뜨렸다. 이 이야기는 이후 ‘다윗과 골리앗의 전투’로 불리며 거인과 약자의 싸움으로 회자되어왔다. 이 책은 바로 이 사건으로부터 시작된다. 전쟁, 스포츠, 정치, 그리고 일상생활의 모든 분야에서 유리한 고지를 차지한 강자들이 항상 이기는 것은 아니다.",1,국내도서-자기계발
7,9788939536746,11926789,겨울 왕국,"8,550원",470원,"디즈니 글,그림/지혜연 역",꿈꾸는달팽이,"어린 시절 사이가 유난히 돈독했던 아렌델 왕국의 공주인 엘사와 안나. 하지만 언니 엘사는 하나뿐인 동생 안나에게도 말하지 못할 신비로운 힘을 간직하고 있다. 엘사의 여왕 즉위식 날, 그 힘에 의해 온 세상은 얼어붙고 마는데……. 엘사는 사람들을 피해 얼음 궁전으로 숨어들고, 안나는 엘사를 찾기 위해 꽁꽁 얼어붙은 숲 속으로 모험을 떠난다.",2,국내도서-어린이
8,9788984317413,11021477,인생수업,"11,700원",650원,법륜/유근택,휴(休),"세대를 넘나드는 인생의 멘토 법륜 스님이 힘겨운 시대, 팍팍한 현실을 헤쳐 나가야 하는 중년과 노년들에게 인생의 마지막 순간까지 행복하게 살 수 있는 길을 제시한다. 단풍처럼 아름답게 물든 인생 후반전을 위한 스님의 유쾌한 인생 수업.",1,국내도서-종교
9,9788965744023,9104121,정글만리 1,"12,150원",670원,조정래,해냄,"지금, 당신은 미래와 마주할 준비가 되어 있습니까? 세계 경제를 집어삼키며 세계의 중심이 된 중국의 급부상 수천 년 국경을 맞댄 우리는 친구인가, 적인가 거대한 중국 대륙을 종횡무진 가로질러 집필한 조정래 불후의 역작 ‘세계의 공장’에서 ‘세계의 시장’으로 탈바꿈하며 세계 경제의 강대국으로 떠오른 중국의 비약적 성장과 급변하는 한반도의 정세 속에서 우리는 지금 무엇을 직시해야 하는가, 그리고 무엇을 준비해야 하는가? 『정글만리』는 『태백산맥』『아리랑』『한강』으로 우리나라의 근현대 비극을 예리하게 그려낸 조정래 작가의 신작 장편소설이다. 총 3권으로 출간되는 이 책은 인터넷 포털사이트 네이버에 약 3개월여 동안 일러스트와 함께 매일 연재되며 독자와 함께 호흡해왔고, 1백만 회 이상의 높은 조회수와 1만 건 이상의 댓글로 네티즌들의 뜨거운 호응을 받았다.",1,국내도서-소설/시/희곡
10,9788965744047,9104132,정글만리 3,"12,150원",670원,조정래,해냄,"지금, 당신은 미래와 마주할 준비가 되어 있습니까? 세계 경제를 집어삼키며 세계의 중심이 된 중국의 급부상 수천 년 국경을 맞댄 우리는 친구인가, 적인가 거대한 중국 대륙을 종횡무진 가로질러 집필한 조정래 불후의 역작 ‘세계의 공장’에서 ‘세계의 시장’으로 탈바꿈하며 세계 경제의 강대국으로 떠오른 중국의 비약적 성장과 급변하는 한반도의 정세 속에서 우리는 지금 무엇을 직시해야 하는가, 그리고 무엇을 준비해야 하는가? 『정글만리』는 『태백산맥』『아리랑』『한강』으로 우리나라의 근현대 비극을 예리하게 그려낸 조정래 작가의 신작 장편소설이다. 총 3권으로 출간되는 이 책은 인터넷 포털사이트 네이버에 약 3개월여 동안 일러스트와 함께 매일 연재되며 독자와 함께 호흡해왔고, 1백만 회 이상의 높은 조회수와 1만 건 이상의 댓글로 네티즌들의 뜨거운 호응을 받았다.",1,국내도서-소설/시/희곡
